year,month,week,day,date,skyCover_7h,skyCover_14h,skyCover_19h,temp_7h,temp_14h,temp_19h,temp_dailyMean,temp_dailyMax,temp_dailyMin,hum_7h,hum_14h,hum_19h,windBeauf_7h,windBeauf_14h,windBeauf_19h,precip
2009,7,30,25,2009-07-25,5,7,5,18.3,19.9,18.5,19.7,23.2,16.1,76.0,60.0,68.0,5,4,3,1.2
2009,7,30,26,2009-07-26,1,4,3,17.6,23.2,20.6,19.5,24.3,14.6,67.0,54.0,59.0,3,3,2,Spuren
2009,7,31,27,2009-07-27,8,1,0,17.2,27.1,25.1,20.7,27.7,13.6,72.0,51.0,53.0,1,3,3,0
2009,7,31,28,2009-07-28,1,8,6,20.8,23.1,88.8,20.5,25.6,15.3,69.0,61.0,64.0,4,3,2,0
2009,7,31,29,2009-07-29,1,7,5,19.5,26.4,23.4,22.1,27.4,16.7,72.0,50.0,53.0,2,1,2,0
2009,7,31,30,2009-07-30,1,1,8,19.6,29.2,25.3,22.8,29.7,15.9,72.0,55.0,59.0,1,4,3,0
2009,7,31,31,2009-07-31,3,9,9,80.4,25.0,22.6,22.2,25.7,18.7,,,,3,2,2,0
2009,8,31,1,2009-08-01,3,0,1,19.3,28.1,26.4,23.6,29.6,17.5,64.0,55.0,58.0,2,3,2,0
2009,8,31,2,2009-08-02,0,1,7,21.6,33.2,26.9,26.2,33.5,18.9,,,,1,2,2,0.8
2009,8,32,3,2009-08-03,4,9,10,20.1,25.0,,22.7,26.9,18.4,,,,2,2,1,12.3
2009,8,32,4,2009-08-04,10,10,9,,18.4,18.5,19.8,21.9,17.6,90.0,87.0,84.0,3,3,3,11.5
2009,8,32,5,2009-08-05,6,7,9,,23.8,88.8,20.8,24.3,17.2,76.0,64.0,68.0,3,3,2,0
2009,8,32,6,2009-08-06,3,6,2,20.0,,23.2,22.1,26.0,18.2,74.0,58.0,58.0,3,3,2,Spuren
2009,8,32,7,2009-08-07,0,5,5,20.1,26.4,24.8,22.9,27.5,18.2,,,,2,1,2,0
2009,8,32,8,2009-08-08,3,5,7,18.8,25.4,23.3,21.9,27.6,16.2,73.0,59.0,65.0,1,2,2,0
2009,8,32,9,2009-08-09,9,10,8,19.7,22.1,20.3,20.2,23.3,17.1,74.0,66.0,68.0,2,3,2,Spuren
2009,8,33,10,2009-08-10,9,5,10,19.3,26.6,23.6,22.0,27.4,16.6,78.0,56.0,65.0,2,3,2,27
2009,8,33,11,2009-08-11,10,5,4,18.5,23.7,20.6,20.9,24.3,17.5,88.0,67.0,69.0,3,3,4,4.1
2009,8,33,12,2009-08-12,9,9,9,80.4,24.1,21.2,21.8,25.1,18.4,,,,3,3,2,0
2009,8,33,13,2009-08-13,9,9,9,20.0,20.2,,21.2,24.6,17.8,71.0,82.0,85.0,3,4,2,1.6
2009,8,33,14,2009-08-14,9,4,7,17.7,23.7,21.4,20.7,24.9,16.5,81.0,53.0,63.0,1,2,2,0
2009,8,33,15,2009-08-15,4,4,1,17.4,26.0,23.1,20.8,27.0,14.6,82.0,54.0,60.0,0,2,2,0
2009,8,33,16,2009-08-16,0,2,5,18.4,29.3,25.4,23.3,30.5,16.1,87.0,56.0,60.0,1,2,2,0
2009,8,34,17,2009-08-17,1,4,5,,31.3,25.4,24.7,31.5,17.8,,,,0,2,2,Spuren
2009,8,34,18,2009-08-18,3,5,4,22.8,26.2,22.7,23.8,26.7,20.8,,,,4,3,1,0
2009,8,34,19,2009-08-19,3,1,1,18.0,26.2,22.8,21.3,27.3,15.2,74.0,52.0,61.0,1,1,2,0
2009,8,34,20,2009-08-20,1,0,0,17.5,27.5,24.7,21.3,28.2,14.4,74.0,56.0,59.0,1,3,3,0
2009,8,34,21,2009-08-21,0,1,7,19.0,30.1,25.1,23.9,30.8,16.9,78.0,56.0,72.0,2,1,1,Spuren
2009,8,34,22,2009-08-22,10,9,10,21.5,23.2,18.4,21.8,25.2,18.4,,,,2,4,2,5.9
2009,8,34,23,2009-08-23,9,5,2,17.3,88.4,,19.5,23.2,15.8,82.0,57.0,58.0,3,3,2,0
2009,8,35,24,2009-08-24,9,3,1,14.7,23.3,21.2,18.9,24.6,13.2,77.0,59.0,59.0,2,3,3,0
2009,8,35,25,2009-08-25,0,0,0,17.4,27.2,23.8,21.3,27.7,14.9,76.0,50.0,54.0,2,3,3,0
2009,8,35,26,2009-08-26,1,8,8,18.7,28.7,24.1,22.1,28.7,15.4,80.0,57.0,64.0,1,1,1,0
2009,8,35,27,2009-08-27,8,6,3,,27.2,23.9,24.3,28.8,19.7,,,,2,2,2,0
2009,8,35,28,2009-08-28,1,2,7,20.0,30.2,25.7,24.4,31.2,17.6,82.0,52.0,66.0,0,0,2,16.4
2009,8,35,29,2009-08-29,10,10,7,16.7,16.2,15.6,20.1,25.7,14.4,91.0,82.0,78.0,3,3,4,4.3
2009,8,35,30,2009-08-30,2,5,1,14.1,20.8,16.7,16.7,21.5,11.8,74.0,49.0,59.0,2,2,2,0
2009,8,36,31,2009-08-31,1,4,8,13.2,92.4,19.4,16.9,23.5,10.2,82.0,48.0,58.0,1,3,2,0
2009,9,36,1,2009-09-01,2,0,0,15.3,26.9,22.4,20.5,27.0,14.0,74.0,54.0,61.0,2,3,3,0
2009,9,36,2,2009-09-02,3,8,4,20.6,23.6,,20.1,25.3,14.9,74.0,66.0,74.0,3,2,2,0
2009,9,36,3,2009-09-03,7,2,10,17.9,27.1,20.0,22.4,27.9,16.8,89.0,59.0,84.0,1,2,3,2.7
2009,9,36,4,2009-09-04,10,10,10,17.2,17.5,,17.9,20.0,15.8,81.0,82.0,94.0,1,2,2,9.2
2009,9,36,5,2009-09-05,4,9,5,12.3,17.9,13.4,15.7,19.1,12.2,81.0,56.0,71.0,4,4,2,0
2009,9,36,6,2009-09-06,2,2,2,13.8,18.9,14.9,15.7,19.8,11.6,68.0,60.0,67.0,4,3,3,Spuren
2009,9,37,7,2009-09-07,1,4,2,11.9,20.9,16.0,15.6,21.6,9.6,84.0,54.0,68.0,1,2,2,0
2009,9,37,8,2009-09-08,0,3,1,11.8,22.0,16.9,16.3,22.8,9.7,88.0,53.0,63.0,1,1,2,0
2009,9,37,9,2009-09-09,4,4,3,13.4,23.0,,17.2,23.4,11.0,85.0,53.0,68.0,1,1,2,Spuren
2009,9,37,10,2009-09-10,9,8,9,16.4,24.5,21.4,20.5,25.1,15.9,87.0,56.0,64.0,1,3,3,Spuren
2009,9,37,11,2009-09-11,7,10,9,17.4,22.5,19.9,19.1,22.8,15.4,73.0,61.0,66.0,2,3,2,Spuren
2009,9,37,12,2009-09-12,10,9,7,16.4,19.4,18.3,18.6,21.0,16.2,78.0,72.0,74.0,2,3,3,Spuren
2009,9,37,13,2009-09-13,9,6,8,,,16.2,17.2,20.7,13.6,73.0,58.0,74.0,2,3,2,2
2009,9,38,14,2009-09-14,10,9,7,13.8,18.5,17.1,16.6,19.6,13.6,90.0,70.0,75.0,2,1,2,4.7
2009,9,38,15,2009-09-15,9,8,8,15.1,21.8,19.5,18.2,22.0,14.3,95.0,69.0,74.0,1,3,3,Spuren
2009,9,38,16,2009-09-16,7,9,9,16.6,23.0,20.9,19.4,24.6,14.1,85.0,65.0,69.0,1,3,2,0.8
2009,9,38,17,2009-09-17,10,10,10,17.4,19.8,18.1,19.0,20.9,17.1,89.0,79.0,85.0,2,2,2,0.2
2009,9,38,18,2009-09-18,10,7,1,17.0,21.7,18.1,19.7,22.4,17.0,84.0,68.0,80.0,2,1,2,0
2009,9,38,19,2009-09-19,9,2,1,13.7,,19.0,17.4,22.5,12.3,88.0,64.0,73.0,1,3,2,Spuren
2009,9,38,20,2009-09-20,6,5,5,15.0,23.5,19.0,19.1,24.1,14.1,83.0,59.0,69.0,2,2,2,0
2009,9,39,21,2009-09-21,1,2,2,13.8,23.7,18.5,18.5,24.1,12.9,94.0,60.0,71.0,1,2,1,0
2009,9,39,22,2009-09-22,0,1,1,14.1,24.2,72.8,18.8,24.7,12.9,94.0,53.0,72.0,0,2,1,0
2009,9,39,23,2009-09-23,1,1,0,13.5,24.2,18.9,18.7,24.8,12.5,90.0,60.0,71.0,1,2,1,0
2009,9,39,24,2009-09-24,4,7,8,16.4,23.2,18.7,19.5,23.4,15.5,77.0,58.0,70.0,2,2,2,0
2009,9,39,25,2009-09-25,9,7,2,16.0,19.3,15.4,17.6,19.8,15.4,77.0,63.0,69.0,2,2,3,Spuren
2009,9,39,26,2009-09-26,2,2,2,11.4,19.7,14.8,15.0,19.9,10.0,78.0,57.0,67.0,2,2,2,0
2009,9,39,27,2009-09-27,6,6,6,10.6,21.9,17.4,16.1,22.6,9.5,85.0,54.0,59.0,1,3,2,0
2009,9,40,28,2009-09-28,1,1,2,11.8,23.1,18.4,16.8,23.1,10.5,92.0,57.0,66.0,1,3,3,0
2009,9,40,29,2009-09-29,9,2,5,16.8,21.0,17.3,17.8,21.6,13.9,68.0,58.0,62.0,4,4,3,Spuren
2009,9,40,30,2009-09-30,10,9,6,15.5,17.5,13.9,16.8,19.7,13.9,72.0,71.0,86.0,3,3,1,0.1
2009,10,40,1,2009-10-01,7,4,5,12.2,20.9,16.1,16.4,21.1,11.7,95.0,61.0,71.0,0,3,2,Spuren
2009,10,40,2,2009-10-02,10,10,3,12.4,12.9,11.2,13.8,16.6,11.0,77.0,73.0,86.0,2,2,2,0.2
2009,10,40,3,2009-10-03,8,1,6,9.4,17.7,14.0,13.3,17.7,8.8,80.0,48.0,65.0,1,2,2,0
2009,10,40,4,2009-10-04,1,1,1,9.5,84.4,14.4,14.6,21.5,7.6,89.0,46.0,68.0,1,4,2,0
2009,10,41,5,2009-10-05,4,2,10,12.4,19.6,17.6,15.3,20.0,10.5,74.0,54.0,61.0,3,2,2,0.8
2009,10,41,6,2009-10-06,4,3,8,,23.8,19.8,18.6,23.9,13.2,88.0,59.0,76.0,2,1,2,1.4
2009,10,41,7,2009-10-07,3,5,4,16.9,27.0,19.8,21.6,27.1,16.0,88.0,48.0,74.0,3,3,2,0
2009,10,41,8,2009-10-08,7,8,7,14.9,25.8,21.4,20.1,26.5,13.6,90.0,51.0,59.0,1,3,2,4.2
2009,10,41,9,2009-10-09,10,10,9,13.7,12.7,13.0,16.8,21.4,12.2,85.0,84.0,75.0,2,2,2,0.8
2009,10,41,10,2009-10-10,10,9,9,11.3,14.5,13.2,12.7,14.7,10.7,83.0,79.0,89.0,1,1,2,2
2009,10,41,11,2009-10-11,9,8,8,12.9,15.5,11.8,14.3,16.7,11.8,88.0,63.0,77.0,3,4,2,2.7
2009,10,42,12,2009-10-12,10,10,7,11.0,10.3,9.3,11.3,13.2,9.3,90.0,78.0,77.0,1,4,4,5.7
2009,10,42,13,2009-10-13,3,5,4,5.6,9.2,5.4,7.3,9.4,5.2,71.0,54.0,70.0,4,4,4,0.1
2009,10,42,14,2009-10-14,10,10,10,4.3,5.2,4.5,5.2,6.4,3.9,71.0,66.0,68.0,4,5,5,1
2009,10,42,15,2009-10-15,10,10,10,2.3,3.9,2.4,3.0,4.5,1.5,84.0,82.0,88.0,5,3,4,9.3
2009,10,42,16,2009-10-16,6,9,10,3.6,5.7,4.2,4.1,6.1,2.1,80.0,74.0,85.0,5,4,4,4
2009,10,42,17,2009-10-17,8,7,10,,6.9,4.2,6.1,8.1,4.1,83.0,74.0,91.0,3,2,1,1.9
2009,10,42,18,2009-10-18,9,8,7,4.4,8.5,4.5,5.9,8.7,3.0,89.0,63.0,86.0,2,2,2,0.1
2009,10,43,19,2009-10-19,8,7,9,5.1,7.4,6.6,6.2,8.2,4.1,81.0,64.0,63.0,2,2,3,0.1
2009,10,43,20,2009-10-20,10,10,5,4.3,6.3,5.3,5.6,7.0,4.1,85.0,80.0,80.0,1,2,2,0.1
2009,10,43,21,2009-10-21,10,2,2,3.5,8.8,,5.5,9.2,1.8,92.0,71.0,84.0,2,3,2,0
2009,10,43,22,2009-10-22,10,9,10,6.4,11.4,11.6,7.7,11.6,3.8,93.0,78.0,96.0,1,1,1,1.9
2009,10,43,23,2009-10-23,8,9,6,8.6,12.1,8.8,10.5,13.0,8.0,88.0,74.0,86.0,2,2,2,Spuren
2009,10,43,24,2009-10-24,10,9,6,10.2,11.7,10.3,10.3,11.8,8.7,80.0,75.0,81.0,3,3,2,Spuren
2009,10,43,25,2009-10-25,3,3,1,4.3,13.2,8.5,8.9,13.5,4.2,96.0,68.0,91.0,1,2,1,0
2009,10,44,26,2009-10-26,10,10,10,5.6,47.6,11.1,8.1,12.0,4.2,97.0,79.0,90.0,1,2,1,0.1
2009,10,44,27,2009-10-27,8,8,8,10.8,13.2,12.2,12.3,15.6,9.0,78.0,68.0,74.0,3,4,3,Spuren
2009,10,44,28,2009-10-28,9,9,9,,12.8,11.0,12.1,13.5,10.7,75.0,69.0,71.0,2,2,2,0.1
2009,10,44,29,2009-10-29,10,10,10,8.6,10.0,10.3,9.2,11.1,7.3,91.0,90.0,89.0,1,3,3,4.7
2009,10,44,30,2009-10-30,1,9,1,3.3,7.4,4.4,6.6,10.4,2.8,85.0,66.0,74.0,2,0,2,0
2009,10,44,31,2009-10-31,10,10,10,1.1,3.7,1.8,2.3,4.6,-0.1,91.0,83.0,85.0,1,2,3,0
2009,11,44,1,2009-11-01,10,10,10,1.2,3.2,3.5,1.7,3.7,-0.3,90.0,88.0,85.0,2,2,2,0
2009,11,45,2,2009-11-02,9,9,10,1.9,5.9,5.4,4.0,6.1,1.8,89.0,73.0,72.0,4,4,4,11
2009,11,45,3,2009-11-03,10,10,10,1.4,1.0,40.0,3.0,5.4,0.5,97.0,92.0,97.0,3,2,2,8.6
2009,11,45,4,2009-11-04,10,10,10,1.7,40.0,3.3,2.3,3.5,1.0,96.0,94.0,96.0,2,3,2,6.9
2009,11,45,5,2009-11-05,10,10,10,3.7,5.1,5.9,4.6,5.9,3.3,98.0,93.0,93.0,2,2,2,Spuren
2009,11,45,6,2009-11-06,10,10,10,4.8,,4.8,5.4,6.3,4.5,90.0,92.0,93.0,3,2,2,4.5
2009,11,45,7,2009-11-07,10,10,9,4.9,7.6,40.0,6.5,8.5,4.5,96.0,86.0,89.0,1,2,2,0.1
2009,11,45,8,2009-11-08,10,10,10,5.2,,8.1,6.9,8.7,5.0,93.0,85.0,91.0,2,2,3,4.5
2009,11,46,9,2009-11-09,9,7,9,7.5,11.6,8.5,9.5,12.0,6.9,96.0,73.0,88.0,2,2,2,0
2009,11,46,10,2009-11-10,10,10,10,7.2,7.3,4.7,6.5,8.5,4.4,88.0,75.0,87.0,2,4,4,31.2
2009,11,46,11,2009-11-11,10,9,10,3.9,6.2,40.0,5.3,7.1,3.5,90.0,86.0,79.0,5,4,4,4.3
2009,11,46,12,2009-11-12,9,2,8,,10.0,8.2,7.9,10.5,5.2,74.0,60.0,66.0,4,4,3,0.1
2009,11,46,13,2009-11-13,2,3,4,4.2,12.0,7.7,8.3,12.4,4.2,92.0,66.0,84.0,1,2,1,0
2009,11,46,14,2009-11-14,10,10,9,5.3,8.7,9.0,6.4,9.1,3.7,94.0,85.0,90.0,2,3,2,Spuren
2009,11,46,15,2009-11-15,8,4,8,10.7,14.4,40.0,11.4,15.0,7.7,74.0,57.0,81.0,4,3,2,0
2009,11,47,16,2009-11-16,10,9,10,8.4,10.8,10.1,9.1,10.9,7.2,86.0,79.0,85.0,0,1,2,0.2
2009,11,47,17,2009-11-17,7,10,9,8.7,9.8,9.0,9.2,10.2,8.2,92.0,90.0,94.0,2,2,2,0.5
2009,11,47,18,2009-11-18,9,6,1,12.9,13.0,7.9,12.2,16.6,7.8,71.0,69.0,86.0,4,0,2,0
2009,11,47,19,2009-11-19,4,5,2,10.6,16.0,8.4,11.2,16.3,6.0,64.0,51.0,82.0,3,2,2,0
2009,11,47,20,2009-11-20,0,1,10,2.6,9.9,6.5,6.7,11.1,2.2,96.0,75.0,94.0,1,2,1,0
2009,11,47,21,2009-11-21,10,4,10,5.3,8.2,6.6,6.6,8.3,4.9,97.0,84.0,95.0,1,2,2,0
2009,11,47,22,2009-11-22,10,10,10,4.7,4.7,5.0,5.4,6.7,4.1,99.0,92.0,89.0,2,1,1,1.4
2009,11,48,23,2009-11-23,10,3,3,4.6,13.2,8.4,9.1,14.1,4.0,94.0,53.0,80.0,1,3,2,1.4
2009,11,48,24,2009-11-24,6,8,8,12.2,13.9,13.1,11.0,14.9,7.1,62.0,62.0,73.0,3,4,4,0.3
2009,11,48,25,2009-11-25,8,1,0,10.9,15.0,8.3,12.2,16.0,8.3,67.0,55.0,82.0,2,1,2,0
2009,11,48,26,2009-11-26,8,6,4,5.0,12.7,7.7,8.7,13.0,4.4,89.0,60.0,77.0,2,2,2,0
2009,11,48,27,2009-11-27,4,10,0,2.1,5.9,3.7,4.9,7.8,2.0,94.0,91.0,94.0,1,1,2,0.3
2009,11,48,28,2009-11-28,10,1,1,5.1,10.7,5.6,7.0,11.0,3.0,96.0,59.0,76.0,1,2,2,0
2009,11,48,29,2009-11-29,9,8,8,2.8,8.3,3.9,4.9,8.5,1.3,95.0,79.0,92.0,1,2,1,0
2009,11,49,30,2009-11-30,9,9,9,9.3,13.6,12.2,8.2,13.7,2.6,76.0,64.0,69.0,3,4,4,Spuren
2009,12,49,1,2009-12-01,10,10,9,8.5,5.6,4.6,8.4,12.2,4.5,73.0,88.0,84.0,3,3,3,5.9
2009,12,49,2,2009-12-02,1,4,4,4.1,40.0,4.1,6.0,8.3,3.7,82.0,68.0,84.0,3,2,2,0
2009,12,49,3,2009-12-03,10,10,10,0.4,2.0,2.1,2.2,4.2,0.2,99.0,94.0,97.0,2,2,2,Spuren
2009,12,49,4,2009-12-04,10,10,10,3.6,3.8,3.5,2.9,4.1,1.6,93.0,91.0,80.0,2,1,2,0
2009,12,49,5,2009-12-05,9,8,4,4.7,6.7,2.2,4.8,7.3,2.2,75.0,65.0,81.0,2,2,1,0
2009,12,49,6,2009-12-06,7,10,10,0.0,2.8,,1.3,3.0,-0.4,91.0,85.0,90.0,1,2,2,0.5
2009,12,50,7,2009-12-07,10,9,10,2.8,5.2,4.3,4.2,5.7,2.6,94.0,84.0,87.0,2,2,2,0.5
2009,12,50,8,2009-12-08,10,10,10,4.0,6.6,6.2,5.0,6.7,3.2,94.0,87.0,86.0,3,3,4,21.4
2009,12,50,9,2009-12-09,10,10,10,5.1,5.9,6.4,5.8,6.5,5.0,87.0,83.0,78.0,5,4,4,6.8
2009,12,50,10,2009-12-10,7,9,8,5.4,7.8,,7.3,9.3,5.3,81.0,72.0,86.0,2,2,2,6.4
2009,12,50,11,2009-12-11,10,10,10,5.1,5.7,3.2,5.1,6.9,3.2,88.0,85.0,85.0,2,3,3,4
2009,12,50,12,2009-12-12,10,9,10,2.5,2.5,1.5,2.5,3.4,1.5,73.0,76.0,74.0,3,3,2,Spuren
2009,12,50,13,2009-12-13,10,10,10,-1.2,-1.5,-1.8,-0.2,1.6,-1.9,68.0,74.0,70.0,3,2,2,Spuren
2009,12,51,14,2009-12-14,10,7,2,-3.3,-2.2,-4.0,-2.9,-1.8,-4.0,67.0,67.0,75.0,2,2,2,0
2009,12,51,15,2009-12-15,8,4,3,-4.9,0.3,-1.9,-2.7,0.6,-6.0,85.0,67.0,70.0,1,3,2,0
2009,12,51,16,2009-12-16,10,10,10,-3.3,-3.3,-4.5,-3.2,-1.9,-4.5,70.0,78.0,80.0,3,2,2,Spuren
2009,12,51,17,2009-12-17,10,9,10,-4.6,-40.0,,-4.5,-3.6,-5.3,75.0,75.0,79.0,2,2,2,0.1
2009,12,51,18,2009-12-18,6,8,9,-5.8,-2.6,-4.8,-4.7,-2.4,-7.0,77.0,70.0,83.0,2,2,2,Spuren
2009,12,51,19,2009-12-19,5,10,10,-9.3,-6.4,-6.6,-7.2,-4.8,-9.6,88.0,87.0,86.0,1,1,2,4.5
2009,12,51,20,2009-12-20,8,0,0,-11.7,-8.8,-10.7,-9.4,-6.6,-12.2,76.0,69.0,78.0,4,2,2,0
2009,12,52,21,2009-12-21,3,9,10,-10.7,-6.1,-7.7,-9.1,-5.7,-12.4,83.0,77.0,81.0,2,2,3,Spuren
2009,12,52,22,2009-12-22,9,3,7,-2.8,6.2,2.1,-0.6,6.9,-8.0,89.0,72.0,89.0,1,1,2,0
2009,12,52,23,2009-12-23,9,8,9,7.4,7.0,4.4,4.8,8.3,1.2,84.0,76.0,78.0,3,5,2,Spuren
2009,12,52,24,2009-12-24,10,9,4,3.4,9.7,9.3,6.7,10.1,3.2,87.0,79.0,85.0,2,1,1,0.8
2009,12,52,25,2009-12-25,10,10,10,14.2,13.2,6.9,10.6,14.2,6.9,72.0,61.0,73.0,3,4,4,3
2009,12,52,26,2009-12-26,1,1,5,4.9,7.2,1.8,4.8,7.7,1.8,63.0,50.0,69.0,5,3,1,0
2009,12,52,27,2009-12-27,9,9,7,0.7,40.0,1.4,1.6,4.0,-0.8,90.0,63.0,71.0,2,4,2,Spuren
2009,12,53,28,2009-12-28,6,6,0,3.0,7.1,,4.0,7.7,0.2,73.0,58.0,63.0,3,4,3,0
2009,12,53,29,2009-12-29,0,8,10,-1.3,2.9,2.2,1.0,3.8,-1.9,78.0,71.0,74.0,1,2,3,0.8
2009,12,53,30,2009-12-30,9,8,10,1.8,5.1,2.9,3.5,6.0,1.0,89.0,76.0,94.0,1,2,2,0
2009,12,53,31,2009-12-31,5,9,9,1.1,8.5,40.0,4.9,8.6,1.1,96.0,78.0,92.0,1,2,1,0.2
2010,1,53,1,2010-01-01,10,9,10,4.1,5.2,3.8,4.6,6.5,2.7,94.0,93.0,94.0,1,1,1,3.6
2010,1,53,2,2010-01-02,10,9,8,1.8,1.9,-0.1,2.2,4.4,-0.1,92.0,72.0,65.0,3,3,4,3.9
2010,1,53,3,2010-01-03,4,10,9,-2.7,-0.3,-1.4,-1.3,0.4,-3.0,69.0,69.0,72.0,4,3,0,0.4
2010,1,1,4,2010-01-04,9,8,0,-1.8,-0.9,-3.3,-1.7,0.0,-3.4,79.0,73.0,80.0,2,3,2,0
2010,1,1,5,2010-01-05,10,10,10,,-3.4,-2.6,-3.8,-2.6,-5.0,86.0,94.0,86.0,2,3,3,6.2
2010,1,1,6,2010-01-06,10,7,7,-2.4,,-2.1,-1.8,-0.5,-3.1,93.0,81.0,89.0,1,2,1,1.1
2010,1,1,7,2010-01-07,9,9,5,-2.5,0.3,-2.9,-1.3,0.5,-3.1,85.0,73.0,88.0,2,2,2,2.8
2010,1,1,8,2010-01-08,10,10,10,-2.5,-1.1,-0.1,-1.9,0.0,-3.8,92.0,94.0,93.0,3,2,2,14
2010,1,1,9,2010-01-09,10,10,10,0.1,0.0,0.4,0.5,1.2,-0.2,92.0,91.0,95.0,2,2,1,9.4
2010,1,1,10,2010-01-10,10,10,10,-0.4,0.6,-0.3,0.2,0.8,-0.4,88.0,81.0,79.0,4,3,3,Spuren
2010,1,2,11,2010-01-11,9,10,10,-1.1,-0.2,-1.4,-0.8,-0.1,-1.5,77.0,75.0,81.0,3,2,1,Spuren
2010,1,2,12,2010-01-12,3,2,10,-4.5,-2.2,-40.0,-3.1,-1.4,-4.8,91.0,78.0,83.0,2,2,2,0
2010,1,2,13,2010-01-13,10,10,10,-2.7,-1.3,-0.6,-1.9,-0.6,-3.2,91.0,87.0,83.0,3,3,3,Spuren
2010,1,2,14,2010-01-14,10,10,10,,-0.2,0.0,-0.5,0.0,-1.0,84.0,83.0,81.0,3,3,4,Spuren
2010,1,2,15,2010-01-15,10,10,10,-0.4,1.0,0.2,0.4,1.2,-0.5,82.0,78.0,84.0,3,2,2,0
2010,1,2,16,2010-01-16,10,4,0,-40.0,2.2,0.2,1.1,2.6,-0.4,84.0,66.0,74.0,2,4,4,0
2010,1,2,17,2010-01-17,10,9,10,-2.3,-0.4,-1.1,-1.1,0.3,-2.5,87.0,81.0,91.0,4,3,3,9.3
2010,1,3,18,2010-01-18,10,10,10,1.9,2.9,1.8,1.3,3.8,-1.2,92.0,88.0,91.0,3,3,2,6.3
2010,1,3,19,2010-01-19,9,9,10,2.1,4.0,1.9,2.9,4.6,1.1,88.0,72.0,84.0,3,2,1,Spuren
2010,1,3,20,2010-01-20,10,10,10,0.1,-0.5,-1.9,0.0,1.9,-1.9,93.0,74.0,74.0,1,2,2,0.2
2010,1,3,21,2010-01-21,10,10,10,-6.4,-6.1,-6.6,-4.5,-1.8,-7.1,82.0,80.0,77.0,2,2,2,1.5
2010,1,3,22,2010-01-22,10,5,10,-6.5,-4.4,-5.9,-5.6,-4.3,-6.8,78.0,71.0,71.0,2,3,2,Spuren
2010,1,3,23,2010-01-23,10,5,1,-7.9,-5.7,-9.1,-7.3,-5.3,-9.2,78.0,72.0,80.0,2,2,2,Spuren
2010,1,3,24,2010-01-24,10,10,9,-9.6,-4.1,-5.5,-7.1,-3.9,-10.3,89.0,81.0,82.0,1,3,3,Spuren
2010,1,4,25,2010-01-25,7,9,9,-6.1,-3.3,-4.0,-4.9,-3.2,-6.5,81.0,74.0,75.0,4,4,3,0.6
2010,1,4,26,2010-01-26,10,7,5,-6.6,-4.4,-6.1,-5.3,-3.9,-6.7,83.0,73.0,74.0,3,2,2,0.1
2010,1,4,27,2010-01-27,0,0,5,-11.6,-40.0,-8.4,-8.1,-4.4,-11.7,75.0,60.0,71.0,2,1,1,1
2010,1,4,28,2010-01-28,10,7,10,-2.6,1.3,1.0,-3.6,2.1,-9.2,88.0,69.0,72.0,2,4,4,1.1
2010,1,4,29,2010-01-29,8,8,8,0.4,3.4,0.1,2.0,3.9,0.1,78.0,65.0,69.0,4,4,2,Spuren
2010,1,4,30,2010-01-30,9,9,10,-0.1,3.1,0.5,1.4,3.4,-0.6,75.0,64.0,66.0,2,3,2,Spuren
2010,1,4,31,2010-01-31,9,10,6,-1.2,-0.5,-1.9,-0.4,1.2,-2.0,70.0,71.0,64.0,3,3,4,0.2
2010,2,5,1,2010-02-01,6,7,5,-40.0,1.6,-1.4,-0.9,1.7,-3.5,71.0,61.0,61.0,4,4,3,Spuren
2010,2,5,2,2010-02-02,9,4,0,-0.9,2.3,-0.1,0.8,3.4,-1.9,74.0,61.0,65.0,3,4,2,Spuren
2010,2,5,3,2010-02-03,8,10,10,0.4,5.6,1.7,2.1,5.9,-1.8,61.0,71.0,94.0,2,5,2,2.6
2010,2,5,4,2010-02-04,10,10,9,-0.9,-1.1,-0.3,0.3,1.9,-1.3,93.0,91.0,80.0,1,3,2,Spuren
2010,2,5,5,2010-02-05,10,10,9,0.0,3.1,1.7,1.7,3.9,-0.5,80.0,78.0,84.0,3,3,2,0
2010,2,5,6,2010-02-06,10,10,9,0.4,2.6,2.1,1.5,2.8,0.2,73.0,59.0,62.0,2,1,3,0
2010,2,5,7,2010-02-07,9,7,7,-4.0,-3.1,-4.0,-1.0,2.4,-4.4,72.0,70.0,69.0,3,3,2,0.2
2010,2,6,8,2010-02-08,10,4,3,-5.2,-3.9,-6.0,-4.8,-3.2,-6.4,80.0,69.0,69.0,2,2,1,Spuren
2010,2,6,9,2010-02-09,10,10,10,-5.8,-2.3,-3.1,-4.1,-2.2,-6.0,76.0,73.0,75.0,2,3,4,Spuren
2010,2,6,10,2010-02-10,10,10,10,,-40.0,-1.6,-1.9,-0.5,-3.2,81.0,84.0,83.0,3,1,1,3.3
2010,2,6,11,2010-02-11,10,10,10,-3.2,-2.5,,-2.4,-1.6,-3.2,87.0,78.0,84.0,3,2,3,1.5
2010,2,6,12,2010-02-12,10,9,10,-4.1,-1.5,-1.7,-2.8,-1.3,-4.2,83.0,74.0,76.0,3,2,3,0.1
2010,2,6,13,2010-02-13,9,9,8,-2.6,-0.1,-0.8,-1.3,0.0,-2.6,74.0,70.0,71.0,3,3,3,0
